Transaction Date,Customer ID,Description,Stock Code,Invoice No,Quantity,Sales,Unit Price
2021-11-13 13:27:00,17287,Taste Of The Wild High Prairie Grain-Free Dry Dog Food 40Lb,22423,575977.0,1.0,76.5,76.5
2021-11-13 13:42:00,13798,Dog And Puppy Pads,85123A,575982.0,6.0,91.8,15.3
2021-11-13 13:45:00,13379,Litter Slide Multi-Cat Scented Clumping Clay Cat Litter,22086,575983.0,1.0,17.7,17.7
2021-11-13 13:45:00,13379,Purina Pro Plan Adult Sensitive Skin,23284,575983.0,1.0,,49.5
2021-11-13 13:50:00,17068,Pet Hair Remover,23203,575984.0,2.0,24.96,12.48
2021-11-13 14:09:00,17841,Earth Rated Dog Poop Bags,85099B,575985.0,2.0,24.96,12.48
2021-11-13 14:20:00,14698,Templation Soft Cat Treats,23084,575989.0,1.0,12.48,12.48
2021-11-13 14:29:00,17218,Templation Soft Cat Treats,23084,576014.0,1.0,12.48,12.48
2021-11-13 14:34:00,13232,Earth Rated Dog Poop Bags,85099B,576025.0,1.0,12.48,12.48
2021-11-13 14:42:00,15022,Chomchom Pet Hair Remover - Reusable Cat And Dog Hair Remover,22114,576045.0,1.0,25.5,25.5
2021-11-13 14:45:00,14911,Rechargeable Pet Nail Grinder,22960,576051.0,4.0,90.0,22.5
2021-11-13 14:45:00,14911,Taste Of The Wild High Prairie Grain-Free Dry Dog Food 40Lb,22423,,1.0,76.5,76.5
2021-11-13 14:45:00,14911,Ultrasound Dog Barking Deterrent,22720,576051.0,2.0,59.4,29.7
2021-11-13 14:53:00,16726,Dog And Puppy Pads,85123A,576053.0,1.0,17.7,17.7
2021-11-13 14:53:00,16726,Litter Slide Multi-Cat Scented Clumping Clay Cat Litter,22086,576053.0,1.0,17.7,17.7
2021-11-13 14:53:00,16726,Probiotic Supplements For Dogs,79321,,1.0,34.5,34.5
2021-11-13 15:04:00,17720,Pet Odor Eliminator,84879,576056.0,3.0,30.42,10.14
2021-11-13 15:05:00,15861,Pet Grooming Brush,20725,576057.0,1.0,9.9,9.9
2021-11-13 15:05:00,15861,Sheba Perfect Portions Pat Wet Cat Food,22197,,4.0,20.4,5.1
2021-11-13 15:19:00,15411,Earth Rated Dog Poop Bags,85099B,576059.0,1.0,12.48,12.48
2021-11-13 15:19:00,15411,Purina One Smartblend Natural Adult Chicken 10Lb,23298,576059.0,1.0,29.7,29.7
2021-11-13 15:25:00,13681,Dog And Puppy Pads,85123A,576060.0,1.0,17.7,17.7
2021-11-13 15:25:00,13681,Earth Rated Dog Poop Bags,85099B,576060.0,1.0,12.48,12.48
2021-11-13 15:25:00,13681,Templation Soft Cat Treats,23084,576060.0,1.0,12.48,12.48
2021-11-13 15:30:00,12867,"Memory Foam Pet Beds For Small, Medium, And Large Dogs And Cats",47566,576062.0,1.0,29.7,29.7
2021-11-13 15:30:00,12867,Pet Hair Remover,23203,576062.0,1.0,12.48,12.48
2021-11-13 15:30:00,12867,Pet Odor Eliminator,84879,,3.0,30.42,10.14
2021-11-13 15:30:00,12867,Rechargeable Pet Nail Grinder,22960,576062.0,1.0,,25.5
2021-11-13 15:30:00,12867,Templation Soft Cat Treats,23084,576062.0,1.0,12.48,12.48
2021-11-13 15:37:00,15502,Chomchom Pet Hair Remover - Reusable Cat And Dog Hair Remover,22114,576063.0,1.0,25.5,25.5
2021-11-13 15:42:00,15005,"Memory Foam Pet Beds For Small, Medium, And Large Dogs And Cats",47566,576065.0,1.0,29.7,29.7
2021-11-13 15:42:00,15005,Pet Hair Remover,23203,576065.0,1.0,12.48,12.48
2021-11-13 15:42:00,15005,Purina Pro Plan Adult Sensitive Skin,23284,576065.0,1.0,49.5,49.5
2021-11-13 15:42:00,15005,,22197,576065.0,4.0,20.4,5.1
2021-11-13 15:44:00,16898,Probiotic Supplements For Dogs,79321,576066.0,1.0,34.5,34.5
2021-11-13 15:44:00,16898,Sheba Perfect Portions Pat Wet Cat Food,,576066.0,1.0,5.1,5.1
,16898,Templation Soft Cat Treats,23084,576066.0,1.0,12.48,12.48
2021-11-13 15:48:00,14227,Litter Slide Multi-Cat Scented Clumping Clay Cat Litter,22086,576067.0,2.0,35.4,17.7
2021-11-13 15:48:00,14227,Pet Hair Remover,23203,576067.0,4.0,49.92,12.48
2021-11-13 15:58:00,13451,Earth Rated Dog Poop Bags,85099B,576070.0,1.0,12.48,12.48
2021-11-13 15:58:00,13451,,23203,576070.0,1.0,12.48,12.48
2021-11-13 15:58:00,13451,Sheba Perfect Portions Pat Wet Cat Food,22197,576070.0,5.0,25.5,5.1
2021-11-13 15:58:00,13451,Templation Soft Cat Treats,23084,576070.0,1.0,12.48,12.48
2021-11-13 16:03:00,18069,Earth Rated Dog Poop Bags,85099B,576071.0,1.0,12.48,12.48
2021-11-13 16:03:00,18069,"Memory Foam Pet Beds For Small, Medium, And Large Dogs And Cats",47566,576071.0,1.0,29.7,29.7
2021-11-13 16:03:00,18069,Pet Grooming Brush,20725,576071.0,1.0,9.9,9.9
2021-11-13 16:03:00,18069,Pet Hair Remover,23203,576071.0,1.0,12.48,12.48
2021-11-13 16:03:00,,Templation Soft Cat Treats,23084,576071.0,1.0,12.48,12.48
2021-11-13 16:14:00,13178,Templation Soft Cat Treats,23084,576074.0,8.0,85.92,10.74
2021-11-13 16:16:00,15861,Pet Grooming Brush,20725,576075.0,1.0,9.9,9.9
2021-11-13 16:16:00,15861,Sheba Perfect Portions Pat Wet Cat Food,22197,576075.0,4.0,20.4,
2021-11-13 16:18:00,,Earth Rated Dog Poop Bags,85099B,576076.0,1.0,12.48,12.48
2021-11-13 16:18:00,14382,Milk-Bone Marosnacks Dog Treats With Real Bone,22386,,1.0,12.48,12.48
2021-11-13 16:18:00,14382,Pet Hair Remover,23203,576076.0,1.0,12.48,12.48
2021-11-13 16:18:00,14382,Rechargeable Pet Nail Grinder,22960,576076.0,1.0,25.5,25.5
2021-11-13 16:22:00,14432,Pet Odor Eliminator,84879,576078.0,2.0,20.28,10.14
2021-11-13 16:22:00,16720,Purina Pro Plan Adult Sensitive Skin,23284,576077.0,1.0,49.5,49.5
2021-11-14 08:16:00,15203,Pet Grooming Brush,,576081.0,2.0,19.8,9.9
2021-11-14 08:16:00,15203,Pet Hair Remover,23203,576081.0,2.0,24.96,12.48
2021-11-14 08:22:00,12428,,85099B,576082.0,2.0,24.96,12.48
2021-11-14 08:22:00,12428,Milk-Bone Marosnacks Dog Treats With Real Bone,22386,576082.0,2.0,24.96,12.48
2021-11-14 08:22:00,12428,Pet Hair Remover,23203,576082.0,4.0,49.92,12.48
2021-11-14 08:29:00,15365,Purina Pro Plan Adult Sensitive Skin,23284,576086.0,1.0,47.7,47.7
2021-11-14 08:31:00,12689,Earth Rated Dog Poop Bags,85099B,576087.0,2.0,24.96,12.48
2021-11-14 08:31:00,,Pet Grooming Brush,20725,576087.0,2.0,19.8,9.9
2021-11-14 08:31:00,12689,Templation Soft Cat Treats,23084,576087.0,4.0,42.96,10.74
2021-11-14 08:41:00,17450,Chomchom Pet Hair Remover - Reusable Cat And Dog Hair Remover,22114,,15.0,414.0,27.6
2021-11-14 08:41:00,17450,Rechargeable Pet Nail Grinder,22960,576088.0,4.0,110.4,27.6
2021-11-14 08:56:00,17450,,85123A,576090.0,54.0,1036.8,19.2
2021-11-14 09:00:00,16779,Chomchom Pet Hair Remover - Reusable Cat And Dog Hair Remover,22114,576091.0,4.0,90.0,22.5
2021-11-14 09:00:00,16779,Sheba Perfect Portions Pat Wet Cat Food,22197,576091.0,4.0,20.4,5.1
2021-11-14 09:20:00,13549,Taste Of The Wild High Prairie Grain-Free Dry Dog Food 40Lb,22423,576096.0,1.0,76.5,76.5
2021-11-14 10:34:00,,Pet Hair Remover,23203,576112.0,2.0,24.96,12.48
2021-11-14 10:34:00,14902,Pet Odor Eliminator,84879,576112.0,3.0,30.42,10.14
2021-11-14 10:45:00,15482,Chomchom Pet Hair Remover - Reusable Cat And Dog Hair Remover,22114,576137.0,4.0,90.0,22.5
2021-11-14 10:45:00,15482,Pet Hair Remover,23203,576137.0,17.0,182.58,10.74
2021-11-14 10:45:00,15482,Sheba Perfect Portions Pat Wet Cat Food,22197,576137.0,17.0,73.44,4.32
2021-11-14 10:45:00,15482,Templation Soft Cat Treats,23084,576137.0,4.0,42.96,10.74
2021-11-14 10:47:00,,Dog And Puppy Pads,85123A,576141.0,1.0,17.7,17.7
2021-11-14 10:47:00,14911,Purina One Smartblend Natural Adult Chicken 10Lb,23298,576141.0,1.0,29.7,29.7
2021-11-14 10:49:00,16303,Pet Grooming Brush,,576147.0,4.0,39.6,9.9
2021-11-14 10:50:00,15671,Litter Slide Multi-Cat Scented Clumping Clay Cat Litter,22086,576148.0,14.0,214.2,15.3
2021-11-14 11:00:00,15482,Chomchom Pet Hair Remover - Reusable Cat And Dog Hair Remover,22114,576172.0,4.0,90.0,22.5
2021-11-14 11:00:00,15482,Litter Slide Multi-Cat Scented Clumping Clay Cat Litter,22086,576172.0,7.0,107.1,15.3
2021-11-14 11:00:00,15482,Sheba Perfect Portions Pat Wet Cat Food,22197,576172.0,,73.44,4.32
2021-11-14 11:04:00,16936,,22086,576176.0,1.0,17.7,17.7
2021-11-14 11:04:00,16936,,84879,576176.0,2.0,20.28,10.14
,16936,Sheba Perfect Portions Pat Wet Cat Food,22197,576176.0,2.0,10.2,5.1
2021-11-14 11:04:00,16936,Templation Soft Cat Treats,23084,576176.0,,24.96,12.48
2021-11-14 11:09:00,13694,Earth Rated Dog Poop Bags,85099B,,34.0,357.0,10.5
2021-11-14 11:09:00,13694,Milk-Bone Marosnacks Dog Treats With Real Bone,22386,576179.0,17.0,178.5,10.5
2021-11-14 11:09:00,13694,Pet Grooming Brush,20725,576179.0,17.0,147.9,8.7
2021-11-14 11:09:00,13694,Pet Hair Remover,23203,576179.0,17.0,178.5,10.5
2021-11-14 11:19:00,15572,Canned Cat Food,21137,576181.0,2.0,45.0,22.5
2021-11-14 11:19:00,15572,Litter Slide Multi-Cat Scented Clumping Clay Cat Litter,22086,576181.0,2.0,35.4,17.7
2021-11-14 11:21:00,12938,Dog And Puppy Pads,85123A,576182.0,1.0,17.7,17.7
,12938,Pet Odor Eliminator,84879,576182.0,,20.28,10.14
2021-11-14 11:33:00,14684,Pet Grooming Brush,,576189.0,1.0,9.9,9.9
2021-11-14 11:46:00,15039,Litter Slide Multi-Cat Scented Clumping Clay Cat Litter,22086,576190.0,1.0,17.7,17.7
2021-11-14 11:46:00,15039,Sheba Perfect Portions Pat Wet Cat Food,22197,576190.0,2.0,10.2,5.1
2021-11-14 11:54:00,17377,,23298,,1.0,29.7,29.7
2021-11-14 12:03:00,16790,Rechargeable Pet Nail Grinder,22960,,0.0,0.0,25.5
2021-11-14 12:13:00,12610,Rechargeable Pet Nail Grinder,22960,,-1.0,-25.5,25.5
2021-11-14 12:14:00,,Templation Soft Cat Treats,23084,576200.0,1.0,12.48,12.48
2021-11-14 12:22:00,13767,Chomchom Pet Hair Remover - Reusable Cat And Dog Hair Remover,22114,576202.0,4.0,90.0,22.5
2021-11-14 12:22:00,13767,Pet Odor Eliminator,84879,576202.0,27.0,234.9,8.7
2021-11-14 12:45:00,18082,Purina One Smartblend Natural Adult Chicken 10Lb,23298,576212.0,1.0,29.7,29.7
2021-11-14 12:45:00,18082,Purina Pro Plan Adult Sensitive Skin,23284,576212.0,1.0,49.5,49.5
2021-11-14 12:45:00,,Sheba Perfect Portions Pat Wet Cat Food,22197,576212.0,1.0,5.1,5.1
2021-11-14 12:45:00,18082,Templation Soft Cat Treats,23084,576212.0,2.0,24.96,12.48
2021-11-14 12:49:00,15863,Templation Soft Cat Treats,23084,576214.0,1.0,12.48,12.48
2021-11-14 12:55:00,17652,,22086,576215.0,2.0,35.4,17.7
2021-11-14 12:55:00,17652,Pet Hair Remover,23203,,2.0,24.96,12.48
2021-11-14 12:55:00,17652,Sheba Perfect Portions Pat Wet Cat Food,22197,576215.0,4.0,20.4,5.1
2021-11-14 12:56:00,12584,Dog And Puppy Pads,85123A,,0.0,0.0,17.7
2021-11-14 12:56:00,12584,Rechargeable Pet Nail Grinder,22960,,0.0,0.0,25.5
2021-11-14 12:56:00,12584,Ultrasound Dog Barking Deterrent,22720,,0.0,0.0,29.7
2021-11-14 12:56:00,17081,Pet Odor Eliminator,84879,576217.0,1.0,10.14,
2021-11-14 12:56:00,17081,Templation Soft Cat Treats,23084,576217.0,1.0,12.48,12.48
2021-11-14 12:58:00,15838,Earth Rated Dog Poop Bags,85099B,576219.0,67.0,719.58,10.74
2021-11-14 13:01:00,15838,Milk-Bone Marosnacks Dog Treats With Real Bone,22386,576221.0,17.0,182.58,10.74
2021-11-14 13:02:00,12490,Templation Soft Cat Treats,23084,576222.0,4.0,42.96,10.74
2021-11-14 13:12:00,15033,Litter Slide Multi-Cat Scented Clumping Clay Cat Litter,22086,576228.0,1.0,17.7,17.7
2021-11-14 13:12:00,15033,Templation Soft Cat Treats,,576228.0,1.0,12.48,12.48
2021-11-14 13:31:00,,Templation Soft Cat Treats,23084,576236.0,1.0,12.48,12.48
2021-11-14 13:35:00,13447,Templation Soft Cat Treats,23084,,0.0,0.0,12.48
2021-11-14 13:38:00,15953,Dog And Puppy Pads,85123A,,0.0,0.0,15.3
2021-11-14 13:40:00,12553,Pet Grooming Brush,20725,576245.0,2.0,19.8,9.9
2021-11-14 13:40:00,12553,Templation Soft Cat Treats,23084,,3.0,37.44,12.48
2021-11-14 13:42:00,17566,Litter Slide Multi-Cat Scented Clumping Clay Cat Litter,22086,576246.0,1.0,17.7,17.7
2021-11-14 13:42:00,17566,Sheba Perfect Portions Pat Wet Cat Food,22197,576246.0,2.0,,5.1
2021-11-14 13:42:00,,Templation Soft Cat Treats,23084,576246.0,1.0,12.48,12.48
2021-11-14 13:47:00,17811,Purina Pro Plan Adult Sensitive Skin,23284,576249.0,1.0,49.5,49.5
2021-11-14 13:47:00,17811,Sheba Perfect Portions Pat Wet Cat Food,22197,576249.0,17.0,73.44,4.32
2021-11-14 13:55:00,14418,Sheba Perfect Portions Pat Wet Cat Food,22197,576252.0,,10.2,5.1
2021-11-14 13:55:00,,Templation Soft Cat Treats,23084,576252.0,2.0,24.96,
2021-11-14 13:57:00,15125,,23203,576253.0,17.0,182.58,10.74
2021-11-14 14:09:00,15953,Dog And Puppy Pads,85123A,576256.0,6.0,91.8,15.3
2021-11-14 14:09:00,15953,Pet Odor Eliminator,84879,,2.0,20.28,10.14
2021-11-14 14:09:00,15993,Chomchom Pet Hair Remover - Reusable Cat And Dog Hair Remover,,576255.0,1.0,25.5,25.5
,15993,Pet Odor Eliminator,84879,576255.0,2.0,20.28,10.14
2021-11-14 14:09:00,15993,Sheba Perfect Portions Pat Wet Cat Food,22197,576255.0,2.0,10.2,5.1
2021-11-14 14:09:00,15993,Templation Soft Cat Treats,23084,576255.0,1.0,12.48,12.48
2021-11-14 14:23:00,12762,,79321,576269.0,1.0,34.5,34.5
2021-11-14 14:24:00,17793,Dog And Puppy Pads,85123A,576274.0,1.0,17.7,17.7
2021-11-14 14:24:00,17793,Taste Of The Wild High Prairie Grain-Free Dry Dog Food 40Lb,22423,576274.0,1.0,76.5,76.5
2021-11-14 14:39:00,15058,Pet Hair Remover,23203,576300.0,1.0,12.48,12.48
2021-11-14 14:39:00,15058,Templation Soft Cat Treats,23084,,1.0,,12.48
2021-11-14 14:40:00,14667,Canned Cat Food,21137,576301.0,1.0,22.5,22.5
2021-11-14 14:40:00,14667,Pet Odor Eliminator,84879,576301.0,2.0,20.28,10.14
2021-11-14 14:51:00,15532,Chomchom Pet Hair Remover - Reusable Cat And Dog Hair Remover,22114,576303.0,1.0,,25.5
2021-11-14 14:57:00,15781,Pet Odor Eliminator,84879,576317.0,2.0,20.28,10.14
2021-11-14 14:59:00,14953,Purina Pro Plan Adult Sensitive Skin,23284,576321.0,1.0,49.5,
2021-11-14 15:10:00,16161,Rechargeable Pet Nail Grinder,22960,576323.0,1.0,25.5,25.5
2021-11-14 15:19:00,13577,Earth Rated Dog Poop Bags,85099B,576328.0,4.0,49.92,12.48
2021-11-14 15:22:00,,Chomchom Pet Hair Remover - Reusable Cat And Dog Hair Remover,22114,576329.0,1.0,49.74,49.74
2021-11-14 15:22:00,,Dog And Puppy Pads,85123A,576329.0,1.0,34.74,34.74
2021-11-14 15:22:00,,Litter Slide Multi-Cat Scented Clumping Clay Cat Litter,22086,576329.0,2.0,69.48,34.74
2021-11-14 15:22:00,,Milk-Bone Marosnacks Dog Treats With Real Bone,22386,576329.0,1.0,24.78,24.78
2021-11-14 15:22:00,,Pet Hair Remover,23203,576329.0,1.0,24.78,24.78
2021-11-14 15:22:00,,Rechargeable Pet Nail Grinder,22960,576329.0,1.0,49.74,49.74
2021-11-14 15:22:00,,Sheba Perfect Portions Pat Wet Cat Food,22197,576329.0,4.0,39.12,9.78
2021-11-14 15:22:00,,Templation Soft Cat Treats,23084,576329.0,8.0,198.24,24.78
2021-11-14 15:22:00,,Ultrasound Dog Barking Deterrent,22720,576329.0,1.0,64.74,64.74
2021-11-14 15:27:00,14096,Canned Cat Food,21137,576339.0,1.0,44.76,44.76
2021-11-14 15:27:00,14096,Chomchom Pet Hair Remover - Reusable Cat And Dog Hair Remover,22114,576339.0,1.0,49.74,49.74
2021-11-14 15:27:00,,Dog And Puppy Pads,85123A,576339.0,1.0,34.74,34.74
2021-11-14 15:27:00,14096,Pet Grooming Brush,20725,576339.0,1.0,24.78,24.78
2021-11-14 15:27:00,14096,Probiotic Supplements For Dogs,79321,576339.0,1.0,74.76,74.76
2021-11-14 15:27:00,14096,Purina Pro Plan Adult Sensitive Skin,23284,576339.0,,99.78,99.78
2021-11-14 15:27:00,14096,Rechargeable Pet Nail Grinder,22960,576339.0,1.0,49.74,49.74
2021-11-14 15:27:00,14096,Sheba Perfect Portions Pat Wet Cat Food,22197,576339.0,3.0,29.34,9.78
2021-11-14 15:27:00,14096,Templation Soft Cat Treats,23084,576339.0,10.0,247.8,24.78
2021-11-14 15:27:00,14096,Ultrasound Dog Barking Deterrent,22720,576339.0,1.0,64.74,64.74
2021-11-14 15:37:00,12374,Taste Of The Wild High Prairie Grain-Free Dry Dog Food 40Lb,22423,576345.0,1.0,76.5,76.5
2021-11-14 15:37:00,13835,Dog And Puppy Pads,85123A,576346.0,1.0,17.7,17.7
2021-11-14 16:17:00,15050,Pet Odor Eliminator,84879,576353.0,6.0,60.84,10.14
2021-11-14 16:28:00,13089,Litter Slide Multi-Cat Scented Clumping Clay Cat Litter,22086,576355.0,7.0,107.1,15.3
2021-11-14 16:28:00,13089,Nexgard Chew For Dogs,82484,576355.0,1.0,47.7,47.7
2021-11-14 16:30:00,15681,Templation Soft Cat Treats,23084,576356.0,2.0,24.96,12.48
2021-11-14 16:57:00,15660,Milk-Bone Marosnacks Dog Treats With Real Bone,22386,576357.0,2.0,24.96,12.48
2021-11-14 16:57:00,15660,Pet Hair Remover,23203,576357.0,,24.96,
2021-11-14 16:57:00,15660,Taste Of The Wild High Prairie Grain-Free Dry Dog Food 40Lb,22423,576357.0,1.0,76.5,76.5
2021-11-14 16:57:00,15660,Templation Soft Cat Treats,23084,576357.0,,12.48,
2021-11-14 16:59:00,14680,Probiotic Supplements For Dogs,79321,576359.0,16.0,475.2,29.7
2021-11-14 17:11:00,14755,Earth Rated Dog Poop Bags,85099B,576362.0,2.0,24.96,12.48
2021-11-14 17:11:00,14755,Pet Odor Eliminator,84879,576362.0,4.0,40.56,
2021-11-14 17:11:00,14755,Purina Pro Plan Adult Sensitive Skin,23284,576362.0,1.0,49.5,49.5
2021-11-14 17:40:00,15009,,85123A,576364.0,1.0,17.7,17.7
2021-11-14 17:40:00,15009,Pet Hair Remover,23203,576364.0,1.0,12.48,12.48
2021-11-14 17:40:00,15009,Pet Odor Eliminator,84879,576364.0,3.0,30.42,10.14
2021-11-14 17:40:00,15009,Purina One Smartblend Natural Adult Chicken 10Lb,23298,576364.0,1.0,29.7,29.7
2021-11-14 17:40:00,15009,Rechargeable Pet Nail Grinder,22960,576364.0,1.0,25.5,25.5
2021-11-14 17:40:00,15009,Templation Soft Cat Treats,23084,576364.0,1.0,12.48,12.48
2021-11-14 17:55:00,,Chomchom Pet Hair Remover - Reusable Cat And Dog Hair Remover,22114,576365.0,4.0,238.8,59.7
2021-11-14 17:55:00,,Litter Slide Multi-Cat Scented Clumping Clay Cat Litter,22086,576365.0,115.0,4795.5,41.7
2021-11-14 17:55:00,,Pet Hair Remover,23203,576365.0,39.0,1158.3,29.7
2021-11-14 17:55:00,,Sheba Perfect Portions Pat Wet Cat Food,22197,576365.0,189.0,2211.3,11.7
2021-11-14 17:55:00,,Templation Soft Cat Treats,23084,576365.0,68.0,2019.6,
2021-11-15 08:00:00,15981,Pet Hair Remover,23203,576370.0,7.0,87.36,12.48
2021-11-15 08:07:00,14911,Dog And Puppy Pads,85123A,576371.0,2.0,35.4,17.7
2021-11-15 08:32:00,15144,Earth Rated Dog Poop Bags,85099B,576372.0,,,12.48
2021-11-15 08:32:00,15144,Templation Soft Cat Treats,23084,576372.0,4.0,42.96,10.74
2021-11-15 08:50:00,13777,Dog And Puppy Pads,85123A,576374.0,50.0,765.0,15.3
2021-11-15 08:50:00,13777,Earth Rated Dog Poop Bags,85099B,,45.0,483.3,10.74
2021-11-15 08:50:00,13777,Pet Grooming Brush,20725,576374.0,15.0,130.5,8.7
2021-11-15 09:11:00,16341,Earth Rated Dog Poop Bags,85099B,576376.0,4.0,49.92,12.48
2021-11-15 09:15:00,15628,Purina Pro Plan Adult Sensitive Skin,23284,576378.0,1.0,49.5,49.5
2021-11-15 09:26:00,12839,,23203,576381.0,2.0,24.96,12.48
2021-11-15 09:26:00,12839,Probiotic Supplements For Dogs,79321,576381.0,1.0,34.5,
2021-11-15 09:26:00,12839,,22197,576381.0,4.0,20.4,5.1
2021-11-15 09:31:00,12883,Purina One Smartblend Natural Adult Chicken 10Lb,23298,576383.0,1.0,29.7,29.7
2021-11-15 09:32:00,12883,Purina Pro Plan Adult Sensitive Skin,23284,576384.0,1.0,49.5,49.5
2021-11-15 09:55:00,15582,Earth Rated Dog Poop Bags,85099B,576387.0,2.0,24.96,12.48
2021-11-15 10:00:00,17510,Litter Slide Multi-Cat Scented Clumping Clay Cat Litter,22086,576388.0,1.0,17.7,17.7
2021-11-15 10:00:00,17510,Taste Of The Wild High Prairie Grain-Free Dry Dog Food 40Lb,22423,576388.0,1.0,76.5,76.5
2021-11-15 10:13:00,,Chomchom Pet Hair Remover - Reusable Cat And Dog Hair Remover,22114,576391.0,7.0,383.46,54.78
2021-11-15 10:13:00,,Litter Slide Multi-Cat Scented Clumping Clay Cat Litter,22086,576391.0,4.0,159.12,39.78
2021-11-15 10:13:00,,"Memory Foam Pet Beds For Small, Medium, And Large Dogs And Cats",47566,576391.0,1.0,64.74,64.74
2021-11-15 10:13:00,,Pet Grooming Brush,20725,576391.0,3.0,89.28,29.76
2021-11-15 10:13:00,,Probiotic Supplements For Dogs,79321,576391.0,2.0,149.52,74.76
2021-11-15 10:13:00,,Purina One Smartblend Natural Adult Chicken 10Lb,23298,576391.0,1.0,64.74,64.74
2021-11-15 10:13:00,,,22197,576391.0,5.0,73.8,
2021-11-15 10:13:00,,Taste Of The Wild High Prairie Grain-Free Dry Dog Food 40Lb,22423,576391.0,1.0,149.76,149.76
2021-11-15 10:13:00,,Templation Soft Cat Treats,23084,576391.0,4.0,119.04,29.76
,12415,Pet Grooming Brush,20725,576394.0,17.0,147.9,8.7
2021-11-15 10:32:00,12415,Templation Soft Cat Treats,23084,576394.0,160.0,1718.4,10.74
2021-11-15 10:41:00,16164,Litter Slide Multi-Cat Scented Clumping Clay Cat Litter,22086,576396.0,2.0,35.4,17.7
2021-11-15 10:51:00,13632,Dog And Puppy Pads,85123A,576400.0,,53.1,17.7
2021-11-15 10:51:00,13632,Litter Slide Multi-Cat Scented Clumping Clay Cat Litter,,576400.0,1.0,,17.7
2021-11-15 10:51:00,13632,Pet Odor Eliminator,84879,576400.0,3.0,30.42,10.14
2021-11-15 10:51:00,13632,Ultrasound Dog Barking Deterrent,22720,576400.0,1.0,29.7,29.7
2021-11-15 11:14:00,13735,Rechargeable Pet Nail Grinder,22960,576405.0,1.0,25.5,25.5
2021-11-15 11:17:00,13692,Litter Slide Multi-Cat Scented Clumping Clay Cat Litter,22086,576406.0,7.0,107.1,15.3
2021-11-15 11:17:00,13692,Probiotic Supplements For Dogs,79321,576406.0,4.0,118.8,29.7
2021-11-15 11:21:00,13455,,22423,576412.0,1.0,76.5,76.5
2021-11-15 11:30:00,13949,Pet Grooming Brush,20725,576447.0,,19.8,9.9
2021-11-15 11:30:00,13949,Pet Odor Eliminator,84879,576447.0,3.0,30.42,10.14
2021-11-15 11:37:00,17974,Litter Slide Multi-Cat Scented Clumping Clay Cat Litter,22086,576463.0,1.0,17.7,17.7
2021-11-15 11:37:00,17974,Pet Hair Remover,23203,576463.0,1.0,12.48,12.48
2021-11-15 11:37:00,17974,Purina Pro Plan Adult Sensitive Skin,23284,576463.0,1.0,49.5,49.5
2021-11-15 11:37:00,17974,Sheba Perfect Portions Pat Wet Cat Food,,576463.0,1.0,5.1,5.1
2021-11-15 11:56:00,17540,Chomchom Pet Hair Remover - Reusable Cat And Dog Hair Remover,22114,,1.0,25.5,25.5
,17777,Templation Soft Cat Treats,23084,576508.0,1.0,12.48,12.48
2021-11-15 12:02:00,17777,Ultrasound Dog Barking Deterrent,22720,576508.0,1.0,29.7,29.7
2021-11-15 12:05:00,14533,Templation Soft Cat Treats,23084,576510.0,4.0,42.96,10.74
2021-11-15 12:07:00,13846,Litter Slide Multi-Cat Scented Clumping Clay Cat Litter,22086,576511.0,1.0,17.7,17.7
2021-11-15 12:07:00,13846,Templation Soft Cat Treats,23084,576511.0,1.0,12.48,12.48
2021-11-15 12:10:00,14715,Canned Cat Food,21137,,1.0,22.5,22.5
2021-11-15 12:10:00,14715,"Memory Foam Pet Beds For Small, Medium, And Large Dogs And Cats",47566,576513.0,1.0,29.7,29.7
2021-11-15 12:10:00,14715,Templation Soft Cat Treats,23084,576513.0,1.0,12.48,12.48
2021-11-15 12:13:00,13950,Dog And Puppy Pads,85123A,576514.0,1.0,17.7,17.7
2021-11-15 12:13:00,13950,,23084,576514.0,1.0,12.48,12.48
2021-11-15 12:19:00,16746,Milk-Bone Marosnacks Dog Treats With Real Bone,22386,576516.0,2.0,24.96,12.48
2021-11-15 12:33:00,14467,Dog And Puppy Pads,85123A,,1.0,17.7,17.7
2021-11-15 12:33:00,14467,Litter Slide Multi-Cat Scented Clumping Clay Cat Litter,22086,576520.0,1.0,17.7,17.7
2021-11-15 12:34:00,18259,Chomchom Pet Hair Remover - Reusable Cat And Dog Hair Remover,22114,576521.0,4.0,90.0,22.5
2021-11-15 12:42:00,14725,Sheba Perfect Portions Pat Wet Cat Food,22197,576538.0,5.0,25.5,5.1
2021-11-15 12:48:00,18043,Rechargeable Pet Nail Grinder,22960,576540.0,1.0,25.5,25.5
2021-11-15 12:50:00,13236,Pet Odor Eliminator,84879,576543.0,4.0,40.56,
2021-11-15 12:57:00,13066,Nexgard Chew For Dogs,82484,576554.0,1.0,47.7,47.7
2021-11-15 12:57:00,13066,Taste Of The Wild High Prairie Grain-Free Dry Dog Food 40Lb,22423,576554.0,1.0,76.5,76.5
2021-11-15 13:19:00,14711,Dog And Puppy Pads,85123A,576559.0,1.0,17.7,17.7
2021-11-15 13:19:00,14711,Pet Odor Eliminator,84879,576559.0,2.0,20.28,10.14
2021-11-15 13:21:00,,Pet Hair Remover,23203,576560.0,1.0,12.48,12.48
2021-11-15 13:21:00,12877,Ultrasound Dog Barking Deterrent,22720,576560.0,1.0,29.7,29.7
